name,region,gl_type,region_type,area,volume,lat,lon
IC_384, NE, LT, ice_cap, 0.01,      0, 80.82467, -17.17809 
IC_367, NO, LT, ice_cap, 21.99,      0, 81.86870, -50.16417 
IC_378, NO, LT, ice_cap, 8.89,      0, 81.72402, -56.05871 
IC_377, NE, LT, ice_cap, 5.14,      0, 81.05275, -20.18294 
IC_375, NO, LT, ice_cap, 10.93,      0, 81.71790, -56.29093 
IC_388, NO, LT, ice_cap, 0.01,      0, 81.84039, -47.10050 
IC_389, NO, LT, ice_cap, 0.04,      0, 81.77126, -52.06055 
IC_390, NO, LT, ice_cap, 0.01,      0, 81.82710, -47.18112 
IC_385, NE, LT, ice_cap, 5.94,      0, 81.30735, -24.82651 
IC_386, NO, LT, ice_cap, 6.16,      0, 81.80290, -50.15000 
IC_395, NO, LT, ice_cap, 0.01,      0, 81.69652, -54.18685 
IC_398, NE, LT, ice_cap, 0.01,      0, 81.32033, -25.92453 
IC_400, NE, LT, ice_cap, 0.01,      0, 81.14296, -22.84940 
IC_401, NE, LT, ice_cap, 0.09,      0, 81.14144, -22.86913 
IC_391, NO, LT, ice_cap, 9.93,      0, 81.78614, -48.86799 
IC_403, NE, LT, ice_cap, 0.01,      0, 81.13959, -22.89047 
IC_404, NE, LT, ice_cap, 0.01,      0, 81.13908, -22.89823 
IC_408, NE, LT, ice_cap, 0.01,      0, 81.26161, -25.31549 
IC_407, NE, LT, ice_cap, 6.63,      0, 81.16791, -24.00050 
IC_410, NE, LT, ice_cap, 0.01,      0, 81.30661, -26.39221 
IC_406, NE, LT, ice_cap, 8.14,      0, 81.26431, -25.44293 
IC_399, NO, LT, ice_cap, 9.35,      0, 81.62860, -55.53553 
IC_411, NE, LT, ice_cap, 0.02,      0, 81.24580, -25.50945 
IC_412, NE, LT, ice_cap, 0.01,      0, 81.27537, -26.16130 
IC_402, NE, LT, ice_cap, 26.09,      0, 81.12114, -23.08834 
IC_413, NE, LT, ice_cap, 0.76,      0, 81.10556, -23.34462 
IC_396, NO, LT, ice_cap, 13.77,      0, 81.73041, -49.79246 
IC_416, NO, LT, ice_cap, 0.05,      0, 81.69397, -49.74976 
IC_415, NE, LT, ice_cap, 4.92,      0, 81.29118, -27.02533 
IC_414, NE, LT, ice_cap, 7.99,      0, 81.09197, -23.45751 
IC_423, NO, LT, ice_cap, 0.01,      0, 81.64202, -50.76811 
IC_418, NO, LT, ice_cap, 5.01,      0, 81.64025, -51.77366 
IC_426, NO, LT, ice_cap, 0.01,      0, 81.61250, -51.74827 
IC_419, NO, LT, ice_cap, 6.20,      0, 81.56719, -54.33136 
IC_427, NE, LT, ice_cap, 0.01,      0, 81.21027, -26.59164 
IC_429, NE, LT, ice_cap, 0.01,      0, 81.17460, -25.92379 
IC_431, NE, LT, ice_cap, 0.01,      0, 81.16201, -25.72447 
IC_421, NO, LT, ice_cap, 5.68,      0, 81.52688, -55.61299 
IC_425, NE, LT, ice_cap, 23.80,      0, 81.15532, -25.89963 
IC_420, NO, LT, ice_cap, 6.66,      0, 81.56680, -54.17457 
IC_432, NE, LT, ice_cap, 0.01,      0, 80.86150, -21.02021 
IC_422, NO, LT, ice_cap, 5.99,      0, 81.61362, -51.41585 
IC_424, NE, LT, ice_cap, 21.58,      0, 81.10535, -24.76733 
IC_428, NE, LT, ice_cap, 7.67,      0, 81.07521, -24.46968 
IC_438, NE, LT, ice_cap, 0.01,      0, 81.12474, -25.80890 
IC_430, NE, LT, ice_cap, 26.17,      0, 80.60555, -18.09817 
IC_436, NE, LT, ice_cap, 5.90,      0, 80.43236, -16.16337 
IC_435, NO, LT, ice_cap, 5.92,      0, 81.42139, -57.23347 
IC_444, NE, LT, ice_cap, 0.01,      0, 80.68981, -19.64816 
IC_437, NO, LT, ice_cap, 6.96,      0, 81.43777, -56.20924 
IC_445, NO, LT, ice_cap, 0.01,      0, 81.40538, -56.44968 
IC_446, NE, LT, ice_cap, 0.01,      0, 81.10330, -26.22730 
IC_447, NE, LT, ice_cap, 0.01,      0, 80.37838, -16.10042 
IC_448, NE, LT, ice_cap, 0.01,      0, 80.80596, -21.50063 
IC_451, NE, LT, ice_cap, 0.01,      0, 81.10549, -26.56693 
IC_439, NE, LT, ice_cap, 12.17,      0, 81.10713, -26.06465 
IC_452, NE, LT, ice_cap, 0.01, 1421696, 81.08024, -26.10279 
IC_440, NO, LT, ice_cap, 8.25,      0, 81.47654, -53.85798 
IC_453, NE, LT, ice_cap, 0.01,      0, 81.10404, -26.57631 
IC_455, NE, LT, ice_cap, 0.01,      0, 81.10346, -26.58382 
IC_459, NE, LT, ice_cap, 0.01,      0, 81.14128, -27.45454 
IC_460, NE, LT, ice_cap, 0.01,      0, 81.08951, -26.46388 
IC_449, NO, LT, ice_cap, 0.84,      0, 81.12378, -62.98694 
IC_461, NO, LT, ice_cap, 0.01,      0, 81.40799, -55.28314 
IC_456, NE, LT, ice_cap, 24.21,      0, 81.07326, -26.64247 
IC_463, NO, LT, ice_cap, 0.01,      0, 81.11588, -62.74909 
IC_465, NE, LT, ice_cap, 0.01,      0, 81.05755, -26.37091 
IC_458, NO, LT, ice_cap, 5.40,      0, 81.39930, -55.21677 
IC_469, NO, LT, ice_cap, 0.01,      0, 81.07150, -63.28538 
IC_462, NE, LT, ice_cap, 7.63,      0, 81.01832, -25.52590 
IC_466, NE, LT, ice_cap, 0.32,      0, 81.05203, -26.39085 
IC_470, NE, LT, ice_cap, 0.01,      0, 81.04973, -26.40652 
IC_450, NO, LT, ice_cap, 10.08,      0, 81.38911, -55.60539 
IC_457, NO, LT, ice_cap, 6.52,      0, 81.31518, -57.81552 
IC_441, NO, LT, ice_cap, 19.31,      0, 81.37541, -56.89644 
IC_472, NE, LT, ice_cap, 0.01,      0, 81.05031, -26.73479 
IC_473, NE, LT, ice_cap, 0.01,      0, 81.04972, -26.74223 
IC_468, NE, LT, ice_cap, 8.72,      0, 81.00946, -25.82490 
IC_474, NE, LT, ice_cap, 0.01,      0, 80.58063, -19.53629 
IC_476, NE, LT, ice_cap, 0.01,      0, 80.99427, -25.87551 
IC_477, NE, LT, ice_cap, 0.10,      0, 80.54974, -19.32260 
IC_471, NE, LT, ice_cap, 7.17,      0, 80.57432, -19.43188 
IC_479, NE, LT, ice_cap, 0.01,      0, 80.98968, -26.09634 
IC_480, NO, LT, ice_cap, 0.01,      0, 81.39251, -52.85426 
IC_481, NO, LT, ice_cap, 0.01,      0, 81.00358, -63.60565 
IC_475, NE, LT, ice_cap, 6.22,      0, 80.98847, -25.97435 
IC_482, NO, LT, ice_cap, 0.01,      0, 81.36986, -53.26593 
IC_478, NE, LT, ice_cap, 7.32,      0, 80.54614, -19.58228 
IC_483, NO, LT, ice_cap, 0.01,      0, 80.96706, -63.47191 
IC_484, NO, LT, ice_cap, 0.01,   3750, 80.89962, -64.50068 
IC_485, NO, LT, ice_cap, 0.02,      0, 80.89830, -64.50695 
IC_488, NO, LT, ice_cap, 0.01,      0, 80.85527, -64.75109 
IC_489, NE, LT, ice_cap, 0.01,      0, 80.93279, -26.70496 
IC_486, NE, LT, ice_cap, 23.19,      0, 80.48834, -19.83090 
IC_491, NE, LT, ice_cap, 0.01,      0, 80.87624, -26.53029 
IC_492, NE, LT, ice_cap, 0.01,      0, 80.24655, -17.53363 
IC_493, NE, LT, ice_cap, 0.01,      0, 80.24531, -17.53133 
IC_494, NE, LT, ice_cap, 0.01,      0, 80.55605, -21.51670 
IC_495, NE, LT, ice_cap, 0.01,      0, 80.55558, -21.52405 
IC_496, NE, LT, ice_cap, 0.01,      0, 80.55510, -21.53140 
IC_497, NE, LT, ice_cap, 0.01,      0, 80.87787, -27.26955 
IC_498, NE, LT, ice_cap, 0.01,      0, 80.22315, -17.69029 
IC_499, NE, LT, ice_cap, 0.01,      0, 80.86958, -27.20126 
IC_500, NE, LT, ice_cap, 0.01,      0, 80.84253, -26.75279 
IC_502, NE, LT, ice_cap, 0.01,      0, 80.39294, -19.92503 
IC_490, NE, LT, ice_cap, 20.24,      0, 80.74287, -24.64952 
IC_503, NE, LT, ice_cap, 0.01,      0, 80.73267, -25.00157 
IC_505, NO, LT, ice_cap, 0.01,      0, 80.74381, -64.75681 
IC_506, NE, LT, ice_cap, 0.01,      0, 80.72562, -24.98116 
IC_507, NO, LT, ice_cap, 0.01,      0, 80.89417, -61.83444 
IC_508, NO, LT, ice_cap, 0.01,      0, 80.84045, -61.89491 
IC_509, NO, LT, ice_cap, 0.01,      0, 80.71294, -64.20596 
IC_501, NE, LT, ice_cap, 28.69,      0, 80.46817, -21.44350 
IC_510, NE, LT, ice_cap, 0.01,      0, 80.42840, -21.50748 
IC_511, NE, LT, ice_cap, 0.01,      0, 80.42720, -21.50462 
IC_512, NE, LT, ice_cap, 0.01,      0, 80.64046, -24.82972 
IC_504, NE, LT, ice_cap, 28.66, 483937, 80.68186, -24.94300 
IC_513, NO, LT, ice_cap, 0.01,      0, 80.63196, -65.06710 
IC_514, NO, LT, ice_cap, 0.04,  24748, 80.66888, -64.37046 
IC_517, NO, LT, ice_cap, 0.01,      0, 80.75672, -62.42369 
IC_520, NO, LT, ice_cap, 0.01,      0, 80.77363, -61.94774 
IC_521, NO, LT, ice_cap, 0.01,      0, 80.77222, -61.95701 
IC_518, NE, LT, ice_cap, 0.31,      0, 80.28026, -20.19343 
IC_522, NE, LT, ice_cap, 0.02,      0, 80.27560, -20.18980 
IC_515, NO, LT, ice_cap, 19.18,      0, 80.72991, -62.63977 
IC_524, NE, LT, ice_cap, 0.01, 104064, 80.14460, -18.84320 
IC_519, NE, LT, ice_cap, 11.55,      0, 80.16331, -19.06062 
IC_523, NE, LT, ice_cap, 12.02,      0, 80.17088, -19.31726 
IC_530, NE, LT, ice_cap, 0.01,      0, 80.21766, -20.35917 
IC_531, NE, LT, ice_cap, 0.01, 170257, 79.97176, -17.48785 
IC_528, NE, LT, ice_cap, 23.32,      0, 80.30976, -22.03872 
IC_532, NO, LT, ice_cap, 0.01,      0, 80.51850, -65.07037 
IC_526, NE, LT, ice_cap, 17.47,      0, 80.12225, -19.02482 
IC_525, NO, LT, ice_cap, 21.33,   1770, 80.70545, -61.65195 
IC_536, NE, LT, ice_cap, 0.01,      0, 79.95181, -17.70111 
IC_537, NE, LT, ice_cap, 0.01,      0, 79.95142, -17.70818 
IC_529, NO, LT, ice_cap, 9.77, 209051, 80.68863, -61.80599 
IC_533, NO, LT, ice_cap, 6.36,      0, 80.62660, -62.68491 
IC_534, NE, LT, ice_cap, 6.54,      0, 80.09151, -19.29133 
IC_540, NE, LT, ice_cap, 0.02,      0, 80.01515, -19.15929 
IC_541, NO, LT, ice_cap, 0.01,  20224, 80.33514, -66.19863 
IC_542, NO, LT, ice_cap, 0.01,      0, 80.33462, -66.19156 
IC_544, NE, LT, ice_cap, 0.01,   1182, 80.13821, -21.06440 
IC_545, NE, LT, ice_cap, 0.01,      0, 80.13997, -21.10081 
IC_546, NE, LT, ice_cap, 0.02,      0, 80.13649, -21.07472 
IC_547, NO, LT, ice_cap, 0.01,   9211, 80.45118, -64.13055 
IC_543, NE, LT, ice_cap, 13.72,      0, 80.11730, -21.01334 
IC_539, NO, LT, ice_cap, 19.81,      0, 80.33741, -65.99612 
IC_548, NO, LT, ice_cap, 0.01,      0, 80.32740, -65.80093 
IC_549, NO, LT, ice_cap, 0.01,      0, 80.42561, -64.15309 
IC_550, NO, LT, ice_cap, 0.02,      0, 80.29203, -66.09078 
IC_553, NO, LT, ice_cap, 0.01,      0, 80.39099, -64.06365 
IC_552, NO, LT, ice_cap, 6.99,      0, 80.48987, -62.21961 
IC_554, NO, LT, ice_cap, 0.01,      0, 80.26730, -65.80512 
IC_555, NE, LT, ice_cap, 0.01,      0, 79.93469, -19.68100 
IC_559, NE, LT, ice_cap, 0.01,   1022, 80.05378, -21.65722 
IC_560, NO, LT, ice_cap, 0.01,      0, 80.27809, -64.99540 
IC_561, NO, LT, ice_cap, 0.01,      0, 80.20313, -66.15778 
IC_562, NO, LT, ice_cap, 0.01,      0, 80.27754, -64.98844 
IC_563, NO, LT, ice_cap, 0.01,      0, 80.27699, -64.98148 
IC_565, NO, LT, ice_cap, 0.01,    919, 80.27871, -64.92166 
IC_566, NE, LT, ice_cap, 0.01,      0, 80.04317, -21.60867 
IC_556, NO, LT, ice_cap, 6.13,      0, 80.31524, -64.50481 
IC_567, NO, LT, ice_cap, 0.01,      0, 80.33797, -63.83910 
IC_571, NO, LT, ice_cap, 0.01,    741, 80.17811, -66.16441 
IC_570, NE, LT, ice_cap, 0.09,  34202, 79.81214, -18.99913 
IC_572, NO, LT, ice_cap, 1.03,      0, 80.17212, -66.13757 
IC_573, NE, LT, ice_cap, 0.02,      0, 79.81836, -19.10235 
IC_569, NO, LT, ice_cap, 0.40,      0, 80.18061, -66.13291 
IC_564, NE, LT, ice_cap, 9.08,    942, 79.93831, -20.45462 
IC_574, NO, LT, ice_cap, 0.01,      0, 80.12083, -66.69479 
IC_575, NO, LT, ice_cap, 0.02,      0, 80.16007, -66.08044 
IC_576, NO, LT, ice_cap, 0.01,      0, 80.15569, -66.10216 
IC_577, NO, LT, ice_cap, 0.02,      0, 80.15533, -66.09273 
IC_579, NO, LT, ice_cap, 0.01,    776, 80.24847, -64.56956 
IC_580, NO, LT, ice_cap, 0.01,  51724, 80.22107, -64.97089 
IC_581, NE, LT, ice_cap, 0.01,      0, 79.70011, -18.13832 
IC_578, NO, LT, ice_cap, 0.11,   8783, 80.10380, -66.77850 
IC_582, NO, LT, ice_cap, 0.01,      0, 80.10416, -66.73656 
IC_568, NO, LT, ice_cap, 17.86,      0, 80.10799, -66.60645 
IC_583, NO, LT, ice_cap, 0.01,      0, 80.10685, -66.63948 
IC_584, NO, LT, ice_cap, 0.01,      0, 80.20854, -65.04734 
IC_585, NE, LT, ice_cap, 0.01,      0, 79.70184, -18.25969 
IC_586, NO, LT, ice_cap, 0.01,      0, 80.14687, -65.96753 
IC_590, NO, LT, ice_cap, 0.01,      0, 80.16069, -65.04794 
IC_587, NO, LT, ice_cap, 16.46,      0, 80.24515, -63.84385 
IC_591, NO, LT, ice_cap, 0.01,      0, 80.11022, -65.56635 
IC_592, NO, LT, ice_cap, 0.02,      0, 80.10609, -65.60005 
IC_593, NE, LT, ice_cap, 0.01,    524, 79.90575, -21.60032 
IC_594, NO, LT, ice_cap, 0.01,      0, 80.08709, -65.77191 
IC_595, NO, LT, ice_cap, 0.01,      0, 80.06160, -66.03980 
IC_596, NE, LT, ice_cap, 0.01,      0, 79.90831, -21.95243 
IC_598, NE, LT, ice_cap, 0.01,   2374, 79.72447, -20.77869 
IC_597, NE, LT, ice_cap, 5.36,      0, 79.72000, -20.85198 
IC_600, NO, LT, ice_cap, 0.01,      0, 80.10514, -63.36075 
IC_601, NO, LT, ice_cap, 0.01,    519, 80.10456, -63.35401 
IC_602, NO, LT, ice_cap, 0.01,    470, 80.10398, -63.34727 
IC_603, NO, LT, ice_cap, 0.02,    491, 80.10354, -63.33800 
IC_605, NO, LT, ice_cap, 0.01,      0, 80.13169, -61.49515 
IC_606, NO, LT, ice_cap, 0.01,      0, 80.13107, -61.48851 
IC_609, NE, LT, ice_cap, 0.01,      0, 79.37700, -20.20388 
IC_612, NE, LT, ice_cap, 0.01,  26004, 79.35128, -20.51874 
IC_610, NE, LT, ice_cap, 5.63,      0, 79.28735, -19.84246 
IC_614, NE, LT, ice_cap, 0.01,      0, 79.29258, -20.13696 
IC_611, NE, LT, ice_cap, 24.02,    461, 79.23225, -19.50617 
IC_615, NE, LT, ice_cap, 11.42,  16830, 79.28253, -20.73663 
IC_616, NE, LT, ice_cap, 0.01,      0, 79.19054, -19.91561 
IC_617, NE, LT, ice_cap, 0.02,      0, 79.18686, -19.91401 
IC_618, NE, LT, ice_cap, 0.01,      0, 79.27511, -21.14661 
IC_620, NE, LT, ice_cap, 0.01,      0, 79.24707, -21.25589 
IC_619, NE, LT, ice_cap, 0.02,  20955, 79.14407, -20.03637 
IC_621, NE, LT, ice_cap, 0.12,      0, 79.26766, -21.60411 
IC_622, NE, LT, ice_cap, 0.04,      0, 79.26330, -21.59952 
IC_623, NE, LT, ice_cap, 0.02,      0, 79.26053, -21.59925 
IC_625, NE, LT, ice_cap, 0.01,      0, 79.13303, -20.25079 
IC_624, NE, LT, ice_cap, 24.46,   3957, 79.10804, -20.16926 
IC_626, NE, LT, ice_cap, 0.02,      0, 79.09583, -20.27485 
IC_628, NE, LT, ice_cap, 0.01,      0, 79.08510, -20.25574 
IC_627, NE, LT, ice_cap, 0.05,      0, 79.08370, -20.24210 
IC_630, NE, LT, ice_cap, 0.01,    340, 79.07282, -20.25368 
IC_629, NE, LT, ice_cap, 8.88,   3404, 79.05502, -20.21518 
IC_631, NE, LT, ice_cap, 0.01,   1207, 79.03595, -20.18942 
IC_632, NE, LT, ice_cap, 0.01,  14574, 78.79519, -19.52624 
IC_634, NE, LT, ice_cap, 0.04,      0, 78.77066, -19.67716 
IC_633, NE, LT, ice_cap, 6.90,    340, 78.77871, -19.58388 
IC_636, NE, LT, ice_cap, 0.01,      0, 78.25301, -19.10825 
IC_635, NE, LT, ice_cap, 8.44,    319, 78.23325, -19.09034 
IC_637, NE, LT, ice_cap, 0.04,    303, 78.21340, -19.21349 
IC_639, NE, LT, ice_cap, 0.01,    287, 77.64570, -18.02388 
IC_640, NE, LT, ice_cap, 5.61,    266, 77.79958, -19.70642 
IC_644, NE, LT, ice_cap, 0.01,      0, 77.76847, -19.92741 
IC_645, NE, LT, ice_cap, 0.01,      0, 77.82028, -20.49911 
IC_646, NE, LT, ice_cap, 0.03,      0, 77.75464, -19.86603 
IC_647, NE, LT, ice_cap, 0.02,    253, 77.71442, -19.47949 
IC_642, NE, LT, ice_cap, 13.56,      0, 77.81598, -20.58189 
IC_648, NE, LT, ice_cap, 0.01,    230, 77.67907, -19.25265 
IC_649, NE, LT, ice_cap, 0.01,      0, 77.67864, -19.25836 
IC_650, NE, LT, ice_cap, 0.01,      0, 77.81828, -20.69819 
IC_651, NE, LT, ice_cap, 0.01,  16840, 77.81082, -20.66196 
IC_652, NE, LT, ice_cap, 0.12,      0, 77.72105, -19.79985 
IC_653, NE, LT, ice_cap, 0.01,    252, 77.63680, -19.18693 
IC_654, NE, LT, ice_cap, 0.01,      0, 77.63558, -19.18495 
IC_655, NE, LT, ice_cap, 7.43,    228, 77.61814, -19.21073 
IC_656, NE, LT, ice_cap, 0.01,    244, 77.63155, -19.16565 
IC_658, NE, LT, ice_cap, 0.01,   5482, 77.69813, -19.86898 
IC_659, NE, LT, ice_cap, 0.03,      0, 77.69652, -19.86305 
IC_657, NE, LT, ice_cap, 0.38,    181, 77.69473, -19.83400 
IC_660, NE, LT, ice_cap, 0.01,    226, 77.70460, -20.02505 
IC_661, NE, LT, ice_cap, 0.01,      0, 77.69185, -19.89698 
IC_663, NE, LT, ice_cap, 0.01,    203, 77.72654, -20.29878 
IC_664, NE, LT, ice_cap, 0.07,      0, 77.70313, -20.06540 
IC_662, NE, LT, ice_cap, 0.26,      0, 77.70004, -20.01303 
IC_665, NE, LT, ice_cap, 0.01,      0, 77.62061, -19.27542 
IC_666, NE, LT, ice_cap, 0.01,      0, 77.61939, -19.27343 
IC_667, NE, LT, ice_cap, 0.02,      0, 77.70360, -20.12175 
IC_668, NE, LT, ice_cap, 0.09,      0, 77.70132, -20.13879 
IC_670, NE, LT, ice_cap, 0.01,      0, 77.61707, -19.35892 
IC_671, NE, LT, ice_cap, 0.01,      0, 77.71679, -20.40479 
IC_672, NW, LT, ice_cap, 0.18,    172, 77.41973, -72.31561 
IC_673, NW, LT, ice_cap, 0.01,    187, 77.41889, -72.29267 
IC_675, NW, LT, ice_cap, 0.01,   8301, 77.34751, -71.85835 
IC_679, NE, LT, ice_cap, 0.01,      0, 77.23654, -18.72752 
IC_677, NW, LT, ice_cap, 21.86,    177, 77.56620, -68.16391 
IC_680, NE, LT, ice_cap, 0.01,      0, 77.18563, -18.64362 
IC_681, NE, LT, ice_cap, 0.01,    177, 77.18441, -18.64176 
IC_682, NE, LT, ice_cap, 0.01,    178, 77.18318, -18.63990 
IC_685, NE, LT, ice_cap, 0.01,      0, 77.27926, -20.13823 
IC_683, NE, LT, ice_cap, 13.94,      0, 77.28401, -20.24656 
IC_687, NW, LT, ice_cap, 0.01,    161, 77.13201, -70.97279 
IC_686, NE, LT, ice_cap, 12.67,    136, 77.29374, -20.71003 
IC_691, NE, LT, ice_cap, 0.01,    136, 77.25859, -20.45921 
IC_690, NE, LT, ice_cap, 0.14,      0, 77.27965, -20.66223 
IC_693, NE, LT, ice_cap, 0.01,    148, 77.27782, -20.70136 
IC_694, NE, LT, ice_cap, 0.04,    117, 77.26431, -20.58600 
IC_695, NE, LT, ice_cap, 0.01,    128, 77.23204, -20.35526 
IC_688, NW, LT, ice_cap, 13.44,      0, 77.60154, -65.62167 
IC_689, NE, LT, ice_cap, 9.79,   1963, 77.11032, -19.23333 
IC_698, NE, LT, ice_cap, 0.02,    129, 77.21082, -20.40826 
IC_699, NE, LT, ice_cap, 0.06,   7409, 77.20766, -20.42159 
IC_700, NW, LT, ice_cap, 0.01,    130, 77.19852, -69.63876 
IC_696, NW, LT, ice_cap, 6.53,   1573, 77.59506, -65.41847 
IC_701, NE, LT, ice_cap, 0.01,   1461, 77.22484, -20.78231 
IC_703, NW, LT, ice_cap, 0.01,      0, 77.34992, -67.79719 
IC_704, NW, LT, ice_cap, 0.01,    133, 77.36310, -67.61008 
IC_705, NE, LT, ice_cap, 0.04,    869, 77.18948, -20.69618 
IC_706, NW, LT, ice_cap, 0.01,    124, 77.18725, -69.21359 
IC_702, NW, LT, ice_cap, 14.29,  10420, 77.26175, -68.46337 
IC_707, NW, LT, ice_cap, 5.98,    124, 77.32968, -66.70339 
IC_708, NW, LT, ice_cap, 0.09,    137, 76.86637, -70.23690 
IC_710, NW, LT, ice_cap, 0.01,    119, 76.93370, -69.38591 
IC_711, NW, LT, ice_cap, 0.01,      0, 76.94909, -69.23520 
IC_712, NW, LT, ice_cap, 0.01,     65, 76.93249, -69.38791 
IC_713, NW, LT, ice_cap, 0.01,    174, 76.93128, -69.38992 
IC_716, NW, LT, ice_cap, 0.02,      0, 77.12821, -67.11223 
IC_714, NW, LT, ice_cap, 0.52,    113, 76.92842, -69.24158 
IC_717, NW, LT, ice_cap, 0.06,    118, 77.12754, -67.09778 
IC_718, NW, LT, ice_cap, 0.01,    113, 77.11490, -67.18289 
IC_715, NW, LT, ice_cap, 10.55,      0, 77.10197, -67.12397 
IC_720, NW, LT, ice_cap, 0.01,    107, 77.06694, -67.08239 
IC_719, NW, LT, ice_cap, 7.07,      0, 76.82415, -69.68530 
IC_723, NE, LT, ice_cap, 0.01,      0, 76.35056, -21.64439 
IC_724, NE, LT, ice_cap, 11.55,    104, 76.17927, -20.86301 
IC_726, NE, LT, ice_cap, 0.01,      0, 76.17519, -21.15138 
IC_727, NE, LT, ice_cap, 0.01,    701, 76.17399, -21.14943 
IC_728, NE, LT, ice_cap, 0.01,      0, 76.17279, -21.14749 
IC_729, NE, LT, ice_cap, 0.01,    101, 76.17058, -21.12660 
IC_725, NE, LT, ice_cap, 4.85,    109, 76.25403, -21.89155 
IC_731, NE, LT, ice_cap, 0.01,     95, 76.09994, -20.87543 
IC_732, NE, LT, ice_cap, 0.01,    104, 76.00614, -20.76462 
IC_733, NE, LT, ice_cap, 0.01,     95, 76.04100, -21.16214 
IC_734, NE, LT, ice_cap, 0.01,     90, 76.01837, -21.14588 
IC_735, NE, LT, ice_cap, 0.04,    126, 76.00579, -21.36405 
IC_736, NE, LT, ice_cap, 0.01,     97, 76.03046, -21.64605 
IC_737, NE, LT, ice_cap, 5.45,      0, 76.26891, -24.42273 
IC_740, NE, LT, ice_cap, 0.01,      0, 75.94691, -21.49255 
IC_742, NE, LT, ice_cap, 0.01,     80, 76.01133, -22.24858 
IC_743, NE, LT, ice_cap, 0.01,      0, 76.01401, -22.28474 
IC_744, NE, LT, ice_cap, 8.11,      0, 75.99175, -22.23208 
IC_738, NE, LT, ice_cap, 6.76,     92, 75.90823, -21.20638 
IC_741, NE, LT, ice_cap, 5.58,    958, 75.88536, -21.13877 
IC_745, NE, LT, ice_cap, 12.82,     87, 75.91450, -21.74988 
IC_746, NE, LT, ice_cap, 9.72,     92, 75.89094, -21.79569 
IC_747, NE, LT, ice_cap, 16.62,     83, 76.08921, -24.13819 
IC_748, NE, LT, ice_cap, 11.66,     89, 75.80486, -21.30711 
IC_750, NE, LT, ice_cap, 6.06,     77, 75.71414, -20.83175 
